;Ürün Kodu;Marka;Seri;Model;Araç Yılı;Kilometre;Vites Tipi;Yakıt Tipi;Kasa Tipi;Renk;Motor Hacmi;Motor Gücü;Çekiş Tipi;Ortalama Yakıt Tüketimi;Depo Hacmi;Boya/Değişen Bilgisi;Fiyat
551;23764081;Ford;Focus;1.6 Titanium;2011;128.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;4 boyalı;732.000
552;23763917;Ford;Fiesta;1.4 TDCi Trend;2011;259.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;1 değişen, 1 boyalı;445.000
553;23763720;Ford;Focus;1.5 Ti-VCT Trend X;2020;65.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1497 cc;123 hp;Önden Çekiş;5,8 lt;52 lt;Belirtilmemiş;920.000
554;23766449;Ford;Focus;1.5 TDCi Trend X;2018;111.500 km;Otomatik;Dizel;Sedan;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;Tamamı orjinal;1.050.000
555;23763665;Ford;Focus;1.6 TDCi Trend X;2015;205.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;1 değişen, 9 boyalı;615.000
556;23766457;Ford;Focus;1.5 TDCi Trend X;2018;95.000 km;Otomatik;Dizel;Hatchback/5;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;2 boyalı;795.000
557;23765917;Ford;Fiesta;1.4 TDCi Titanium X;2012;155.000 km;Düz;Dizel;Hatchback/5;Siyah;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Tamamı orjinal;617.000
558;23766372;Ford;Focus;1.5 TDCi Trend X;2020;93.000 km;Otomatik;Dizel;Hatchback/5;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;12 boyalı;829.000
559;23766327;Ford;Fiesta;1.4 TDCi Titanium X;2012;94.000 km;Düz;Dizel;Hatchback/5;Bordo;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Tamamı orjinal;528.950
560;23736953;Ford;Fiesta;1.4 TDCi Trend;2012;85.000 km;Düz;Dizel;Hatchback/5;Beyaz;1399 cc;70 hp;Önden Çekiş;4,3 lt;45 lt;Tamamı orjinal;549.950
561;23764271;Ford;Focus;1.6 Comfort;2011;112.000 km;Düz;Benzin;Hatchback/5;Beyaz;1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;Belirtilmemiş;730.000
563;23310586;Ford;Focus;1.5 TDCi Trend X;2019;112.400 km;Otomatik;Dizel;Hatchback/5;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;Belirtilmemiş;955.000
565;23764475;Ford;Fiesta;1.4 TDCi Titanium X;2012;118.500 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;620.000
566;23764783;Ford;Focus;1.6 TDCi Trend X;2010;200.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;Belirtilmemiş;500.000
568;23764050;Ford;Focus;1.6 TDCi Collection;2011;221.000 km;Düz;Dizel;Sedan;Gri (Gümüş);1560 cc;110 hp;Önden Çekiş;4,8 lt;55 lt;7 boyalı;550.000
569;23765941;Ford;Focus;1.6 TDCi Style;2015;119.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,5 lt;55 lt;Belirtilmemiş;875.000
570;23763923;Ford;Focus;1.6 TDCi Trend X;2014;89.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Tamamı orjinal;805.000
571;23764687;Ford;Fiesta;1.4 TDCi Titanium X;2011;190.700 km;Düz;Dizel;Hatchback/5;Bordo;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;530.000
572;23765862;Ford;C-Max;1.6 TDCi Titanium X;2012;155.600 km;Düz;Dizel;MPV;Beyaz;1560 cc;115 hp;Önden Çekiş;4,6 lt;53 lt;Belirtilmemiş;740.000
573;23687553;Ford;Fiesta;1.4 Titanium;2010;103.900 km;Otomatik;Benzin;Hatchback/5;Bordo;1388 cc;96 hp;Önden Çekiş;6,5 lt;42 lt;3 boyalı;587.000
574;23687477;Ford;Fiesta;1.5 TDCi Titanium X;2013;130.000 km;Düz;Dizel;Hatchback/5;Bordo;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Tamamı orjinal;639.900
575;23687316;Ford;Fiesta;1.5 TDCi Titanium X;2013;114.000 km;Düz;Dizel;Hatchback/5;Siyah;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Belirtilmemiş;579.000
576;23617343;Ford;Focus;1.6 Collection;2011;230.000 km;Düz;LPG & Benzin;Hatchback/5;Gri (Gümüş);1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;Belirtilmemiş;655.000
577;23614831;Ford;Fiesta;1.6 Titanium;2013;207.000 km;Yarı Otomatik;Benzin;Hatchback/5;Füme;1596 cc;105 hp;Önden Çekiş;5,9 lt;42 lt;Belirtilmemiş;635.000
578;23613914;Ford;Focus;1.6 Ti-VCT Trend;2012;265.000 km;Yarı Otomatik;LPG & Benzin;Sedan;Siyah;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Belirtilmemiş;685.000
579;23339451;Ford;Fiesta;1.4 Titanium;2012;43.000 km;Otomatik;Benzin;Hatchback/5;Bordo;1388 cc;96 hp;Önden Çekiş;6,5 lt;42 lt;Tamamı orjinal;699.000
580;23765646;Ford;Focus;1.6 TDCi Trend X;2014;130.000 km;Düz;Dizel;Sedan;Gri (metalik);1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;760.000
582;22952175;Ford;Focus;1.6 TDCi Trend X;2015;59.001 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Tamamı orjinal;925.000
583;23765013;Ford;Fiesta;1.5 TDCi Titanium;2014;113.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;1 değişen, 4 boyalı;630.500
584;23764673;Ford;Fiesta;1.5 TDCi Titanium X;2013;150.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Tamamı orjinal;669.000
585;23719793;Ford;Focus;1.5 TDCi Trend X;2020;22.000 km;Düz;Dizel;Sedan;Beyaz;1499 cc;120 hp;Önden Çekiş;3,8 lt;55 lt;Belirtilmemiş;1.045.000
586;23763623;Ford;Fiesta;1.4 Titanium;2012;130.000 km;Otomatik;Benzin;Hatchback/5;Gri;1388 cc;96 hp;Önden Çekiş;6,5 lt;42 lt;1 boyalı;630.000
587;23762842;Ford;Focus;1.6 TDCi Titanium;2014;180.000 km;Düz;Dizel;Sedan;Gri (Gümüş);1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;1 değişen, 2 boyalı;650.000
588;23763215;Ford;Fiesta;1.5 TDCi Titanium X;2013;165.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Tamamı orjinal;650.000
590;23763149;Ford;Fiesta;1.4 TDCi Trend;2012;118.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;2 boyalı;540.000
591;23293217;Ford;Fiesta;1.5 TDCi Trend;2013;208.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Belirtilmemiş;479.000
592;23762994;Ford;Focus;1.6 Ti-VCT Trend X;2015;115.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;2 boyalı;762.000
593;23762791;Ford;Focus;1.6 TDCi Trend X;2010;223.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;4 boyalı;589.000
594;23762758;Ford;Focus;1.6 TDCi Trend X;2010;189.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;1 boyalı;615.000
595;23394976;Ford;Fiesta;1.5 TDCi Titanium;2014;81.000 km;Düz;Dizel;Hatchback/5;Füme;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Tamamı orjinal;679.900
596;23762593;Ford;Focus;1.6 TDCi Trend X;2014;115.000 km;Düz;Dizel;Hatchback/5;Beyaz;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;760.000
597;23762537;Ford;Fiesta;1.25 Trend;2013;138.000 km;Düz;Benzin;Hatchback/3;Beyaz;1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;Belirtilmemiş;625.000
598;23762561;Ford;Fiesta;1.5 TDCi Titanium X;2015;186.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Tamamı orjinal;630.000
599;23756324;Ford;Fiesta;1.4 TDCi Titanium;2012;200.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;2 değişen, 5 boyalı;470.000
600;23762234;Ford;Focus;1.5 TDCi Titanium;2020;106.000 km;Otomatik;Dizel;Sedan;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;Tamamı orjinal;1.190.000
601;23722515;Ford;Focus;1.6 TDCi Trend X;2014;279.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;615.000
602;23759525;Ford;Fiesta;1.4 Titanium;2012;40.000 km;Otomatik;Benzin;Hatchback/5;Füme;1388 cc;96 hp;Önden Çekiş;6,5 lt;42 lt;2 değişen, 5 boyalı;780.000
603;23761656;Ford;Fiesta;1.5 TDCi Titanium;2014;98.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;1 değişen, 1 boyalı;610.000
604;23761677;Ford;Fiesta;1.4 Titanium;2011;138.000 km;Otomatik;LPG & Benzin;Hatchback/5;Siyah;1388 cc;96 hp;Önden Çekiş;6,5 lt;42 lt;2 değişen, 2 boyalı;449.000
605;23761558;Ford;Focus;1.6 Ti-VCT Titanium;2015;72.250 km;Düz;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Tamamı orjinal;875.000
607;23761580;Ford;C-Max;1.6 TDCi Trend;2012;100.000 km;Düz;Dizel;MPV;Beyaz;1560 cc;115 hp;Önden Çekiş;4,6 lt;53 lt;Tamamı orjinal;710.000
608;23761509;Ford;Focus;1.6 Ti-VCT Style;2012;192.000 km;Düz;LPG & Benzin;Sedan;Siyah;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Belirtilmemiş;736.000
609;23761364;Ford;Focus;1.6 TDCi Trend X;2014;145.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;670.000
610;23761351;Ford;Focus;1.6 Ti-VCT Titanium X;2013;98.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1596 cc;115 hp;Önden Çekiş;6,6 lt;55 lt;Tamamı orjinal;860.000
611;23761342;Ford;Focus;1.6 Ti-VCT Trend X;2017;45.200 km;Düz;Benzin;Sedan;Gri (metalik);1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Tamamı orjinal;845.000
612;23761215;Ford;Fiesta;1.5 TDCi Titanium;2013;120.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;1 değişen, 1 boyalı;620.000
613;23760977;Ford;Fiesta;1.4 TDCi Titanium;2012;228.000 km;Düz;Dizel;Hatchback/5;Gri;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;2 değişen, 5 boyalı;445.000
614;23761212;Ford;Fiesta;1.25 Trend X;2015;182.000 km;Düz;Benzin;Hatchback/5;Beyaz;1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;2 boyalı;580.000
616;23759329;Ford;Fiesta;1.25 My Fiesta;2011;180.000 km;Düz;Benzin;Hatchback/5;Beyaz;1242 cc;82 hp;Önden Çekiş;5,7 lt;42 lt;Belirtilmemiş;450.000
617;23758353;Ford;Focus;1.6 TDCi Titanium;2012;199.000 km;Düz;Dizel;Sedan;Gri (Gümüş);1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;2 boyalı;700.000
619;23758451;Ford;Focus;1.6 Comfort;2011;130.000 km;Otomatik;LPG & Benzin;Hatchback/5;Beyaz;1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;Belirtilmemiş;548.000
621;23758481;Ford;Fiesta;1.4 TDCi Trend;2011;233.000 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;1 değişen, 3 boyalı;465.000
622;23759887;Ford;Fiesta;1.4 TDCi Trend;2011;136.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Tamamı orjinal;595.000
623;23759628;Ford;Focus;1.6 TDCi Collection;2011;180.000 km;Düz;Dizel;Hatchback/5;Beyaz;1560 cc;110 hp;Önden Çekiş;4,8 lt;55 lt;6 boyalı;549.000
624;23416698;Ford;Focus;1.6 Ti-VCT Titanium;2010;220.000 km;Düz;LPG & Benzin;Sedan;Gri (titanyum);1596 cc;115 hp;Önden Çekiş;6,6 lt;55 lt;3 değişen, 10 boyalı;505.000
625;23760130;Ford;Focus;1.5 TDCi Trend X;2016;94.750 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;1 değişen, 2 boyalı;850.000
626;23759153;Ford;Focus;1.6 TDCi Trend;2012;182.000 km;Düz;Dizel;Sedan;Gri;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;575.000
627;23759986;Ford;Focus;1.6 TDCi Trend X;2015;186.000 km;Düz;Dizel;Hatchback/5;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;55 lt;Belirtilmemiş;750.000
628;23758164;Ford;Fiesta;1.0 GTDi Titanium;2015;74.000 km;Yarı Otomatik;Benzin;Hatchback/5;Kırmızı;999 cc;100 hp;Önden Çekiş;4,9 lt;42 lt;1 değişen;650.000
629;23759412;Ford;Focus;1.6 TDCi Trend X;2015;112.500 km;Düz;Dizel;Hatchback/5;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;55 lt;Tamamı orjinal;845.000
630;23760433;Ford;Focus;1.5 TDCi Trend X;2020;115.000 km;Otomatik;Dizel;Sedan;Füme;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;Tamamı orjinal;1.076.000
631;23760309;Ford;Fiesta;1.5 TDCi Titanium;2014;190.000 km;Düz;Dizel;Hatchback/5;Bordo;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Tamamı orjinal;610.000
632;23759448;Ford;Fiesta;1.5 TDCi Titanium;2015;153.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Tamamı orjinal;630.000
633;23759658;Ford;Focus;1.6 TDCi Trend X;2012;147.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;1 değişen, 4 boyalı;680.000
634;23759337;Ford;Focus;1.6 Ti-VCT Trend X;2018;21.000 km;Düz;Benzin;Sedan;Füme;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Tamamı orjinal;930.000
636;23758179;Ford;Fiesta;1.4 Titanium X;2011;95.000 km;Otomatik;Benzin;Hatchback/5;Siyah;1388 cc;96 hp;Önden Çekiş;6,5 lt;42 lt;2 boyalı;610.000
637;23759676;Ford;Fiesta;1.5 TDCi Trend;2013;208.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;1 boyalı;515.000
638;23683875;Ford;Focus;1.6 TDCi Collection;2010;149.000 km;Düz;Dizel;Hatchback/5;Gri;1560 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;Belirtilmemiş;568.000
639;23682715;Ford;Focus;1.6 TDCi Style;2016;89.975 km;Düz;Dizel;Hatchback/5;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;55 lt;Tamamı orjinal;830.000
640;23682357;Ford;Focus;1.5 TDCi Trend X;2016;230.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;1 değişen, 4 boyalı;725.000
641;23681786;Ford;Focus;1.5 TDCi Titanium;2016;99.364 km;Yarı Otomatik;Dizel;Sedan;Lacivert;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;Tamamı orjinal;889.990
642;23611495;Ford;Focus;1.6 TDCi Trend X;2015;258.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Belirtilmemiş;650.000
643;23607363;Ford;Focus;1.6 Comfort;2010;245.000 km;Otomatik;LPG & Benzin;Sedan;Gri (Gümüş);1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;2 değişen, 1 boyalı;549.000
644;23607247;Ford;Fiesta;1.6 Trend X;2015;36.000 km;Yarı Otomatik;Benzin;Hatchback/5;Beyaz;1596 cc;105 hp;Önden Çekiş;5,9 lt;42 lt;Tamamı orjinal;750.000
645;23542201;Ford;Focus;1.6 TDCi Trend X;2013;208.000 km;Düz;Dizel;Hatchback/5;Gri (metalik);1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;1 boyalı;720.000
646;22875080;Ford;Fiesta;1.25 Trend X;2016;88.000 km;Düz;Benzin;Hatchback/5;Beyaz;1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;Belirtilmemiş;642.000
647;20896343;Ford;Focus;1.6 TDCi Titanium X;2013;155.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;800.000
649;23684348;Ford;Focus;1.6 TDCi Titanium;2014;416.000 km;Düz;Dizel;Station wagon;Beyaz;1560 cc;115 hp;Önden Çekiş;5,3 lt;53 lt;Belirtilmemiş;560.000
650;23684054;Ford;Fiesta;1.4 TDCi Titanium;2011;165.000 km;Düz;Dizel;Hatchback/5;Gri;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;4 boyalı;515.000
651;23608818;Ford;Focus;1.5 TDCi Trend X;2020;67.000 km;Otomatik;Dizel;Sedan;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;Belirtilmemiş;960.000
652;23608208;Ford;Focus;1.6 TDCi Style;2012;159.542 km;Düz;Dizel;Sedan;Füme;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;1 değişen, 2 boyalı;645.900
653;23334210;Ford;C-Max;1.6 TDCi Titanium;2017;173.000 km;Düz;Dizel;MPV;Bej;1560 cc;115 hp;Önden Çekiş;4,5 lt;53 lt;3 boyalı;799.900
654;23306590;Ford;C-Max;1.6 TDCi Titanium;2013;115.000 km;Düz;Dizel;MPV;Beyaz;1560 cc;115 hp;Önden Çekiş;4,6 lt;53 lt;2 değişen, 5 boyalı;685.000
655;22874276;Ford;Focus;1.6 Ti-VCT Trend X;2018;124.000 km;Yarı Otomatik;LPG & Benzin;Sedan;Füme;1596 cc;125 hp;Önden Çekiş;6,3 lt;55 lt;Tamamı orjinal;849.900
657;23350536;Ford;Focus;1.6 TDCi Trend X;2014;248.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;2 değişen, 3 boyalı;575.000
658;23688793;Ford;Fiesta;1.4 TDCi Trend;2012;159.000 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;558.000
659;13428150;Ford;Mondeo;1.6 TDCi Titanium;2012;205.000 km;Düz;Dizel;Sedan;Gri (metalik);1560 cc;115 hp;Önden Çekiş;4,9 lt;70 lt;2 değişen;700.000
660;23758443;Ford;Focus;1.5 TDCi Trend X;2016;234.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;3 boyalı;785.000
661;23758448;Ford;Fiesta;1.4 Titanium;2013;81.000 km;Düz;LPG & Benzin;Hatchback/5;Siyah;1388 cc;96 hp;Önden Çekiş;5,7 lt;42 lt;7 boyalı;479.900
662;22896857;Ford;Focus;1.6 TDCi Titanium;2013;97.000 km;Düz;Dizel;Sedan;Gri (metalik);1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;950.000
663;23758066;Ford;Fiesta;1.4 TDCi Titanium X;2011;200.000 km;Düz;Dizel;Hatchback/5;Mavi;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;4 değişen, 4 boyalı;410.000
664;23408904;Ford;Fiesta;1.4 Trend;2011;102.000 km;Otomatik;Benzin;Hatchback/5;Gri (Gümüş);1388 cc;96 hp;Önden Çekiş;6,5 lt;42 lt;1 boyalı;660.000
665;23757778;Ford;Focus;1.6 Ti-VCT Trend;2013;195.000 km;Yarı Otomatik;LPG & Benzin;Sedan;Gri;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;2 değişen, 6 boyalı;592.750
666;23756029;Ford;Fiesta;1.5 TDCi Trend X;2016;102.170 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;2 değişen, 1 boyalı;630.000
667;23757885;Ford;Focus;1.6 Ti-VCT Style;2014;139.000 km;Yarı Otomatik;Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6,3 lt;55 lt;2 değişen, 4 boyalı;765.000
668;23757451;Ford;Fiesta;1.4 TDCi Titanium;2011;131.200 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;2 değişen, 5 boyalı;540.000
669;23754320;Ford;Fiesta;1.25 Trend X;2015;139.000 km;Düz;Benzin;Hatchback/5;Beyaz;1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;Tamamı orjinal;599.000
670;23756833;Ford;Focus;1.6 TDCi Trend X;2014;160.000 km;Düz;Dizel;Hatchback/5;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;55 lt;Belirtilmemiş;705.000
671;23757816;Ford;Focus;1.5 Ti-VCT Trend X;2021;38.000 km;Otomatik;Benzin;Sedan;Beyaz;1497 cc;123 hp;Önden Çekiş;6,5 lt;52 lt;Belirtilmemiş;1.050.000
672;23757762;Ford;Fiesta;1.4 TDCi Titanium;2012;118.000 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;505.000
673;23035090;Ford;Focus;1.6 TDCi Titanium X;2013;250.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;2 değişen, 1 boyalı;685.000
674;23757651;Ford;Focus;1.5 TDCi Trend X;2020;79.850 km;Otomatik;Dizel;Sedan;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;2 boyalı;912.500
675;23757569;Ford;Focus;1.5 TDCi Titanium;2017;289.000 km;Yarı Otomatik;Dizel;Sedan;Füme;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;Belirtilmemiş;800.000
678;23408119;Ford;B-Max;1.5 TDCi Titanium;2016;239.000 km;Düz;Dizel;MPV;Beyaz;1498 cc;95 hp;Önden Çekiş;4 lt;48 lt;2 boyalı;580.000
679;23756970;Ford;Focus;1.6 TDCi Trend;2012;226.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;564.000
680;23756224;Ford;Focus;1.6 TDCi Style;2013;127.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;738.000
681;23756700;Ford;Focus;1.6 TDCi Titanium;2015;113.000 km;Düz;Dizel;Station wagon;Beyaz;1560 cc;115 hp;Önden Çekiş;5,3 lt;53 lt;2 boyalı;760.000
682;23756062;Ford;Fiesta;1.5 TDCi Titanium;2015;88.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;1 değişen, 2 boyalı;590.000
683;23409993;Ford;Focus;1.5 TDCi Style;2018;200.000 km;Düz;Dizel;Sedan;Füme;1499 cc;120 hp;Önden Çekiş;3,8 lt;55 lt;Belirtilmemiş;855.000
684;23409089;Ford;Focus;1.6 TDCi Trend X;2015;158.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Belirtilmemiş;800.000
685;23756942;Ford;Fiesta;1.4 TDCi Trend;2012;135.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;4 boyalı;495.000
686;23756632;Ford;Focus;1.6 TDCi Trend X;2017;109.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;1 boyalı;880.000
687;23754617;Ford;Fiesta;1.5 TDCi Trend;2013;135.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;1 boyalı;640.000
688;23755274;Ford;Focus;1.6 Ti-VCT Style;2012;191.000 km;Yarı Otomatik;LPG & Benzin;Hatchback/5;Kırmızı;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;1 boyalı;725.000
689;23753034;Ford;Fiesta;1.4 TDCi Trend;2010;297.000 km;Düz;Dizel;Hatchback/5;Bej;1399 cc;70 hp;Önden Çekiş;4,3 lt;45 lt;Belirtilmemiş;400.000
690;22713678;Ford;Focus;1.6 TDCi Trend X;2015;235.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Belirtilmemiş;645.000
691;23755324;Ford;Focus;1.6 TDCi Collection;2011;146.000 km;Düz;Dizel;Hatchback/5;Siyah;1560 cc;110 hp;Önden Çekiş;4,8 lt;55 lt;2 değişen, 5 boyalı;615.000
692;23756218;Ford;Fiesta;1.4 TDCi Titanium X;2011;117.000 km;Düz;Dizel;Hatchback/5;Füme;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;4 boyalı;506.000
693;23756175;Ford;Focus;1.6 Ti-VCT Style Plus;2012;93.000 km;Düz;Benzin;Hatchback/5;Gri (titanyum);1596 cc;125 hp;Önden Çekiş;5,9 lt;55 lt;5 boyalı;723.000
694;23756134;Ford;Focus;1.5 TDCi Trend X;2019;115.000 km;Otomatik;Dizel;Sedan;Gri (Gümüş);1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;2 değişen, 4 boyalı;809.900
695;23755525;Ford;Focus;1.6 TDCi Trend X;2016;180.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Belirtilmemiş;770.000
