;Ürün Kodu;Marka;Seri;Model;Araç Yılı;Kilometre;Vites Tipi;Yakıt Tipi;Kasa Tipi;Renk;Motor Hacmi;Motor Gücü;Çekiş Tipi;Ortalama Yakıt Tüketimi;Depo Hacmi;Boya/Değişen Bilgisi;Fiyat
1817;23591389;Toyota;Corolla;1.8 Hybrid Flame X-Pack;2022;12.800 km;Otomatik;Hibrit;Sedan;Gri (Gümüş);1798 cc;98 hp;Önden Çekiş;3,5 lt;43 lt;Tamamı orjinal;1.410.000
1818;22804015;Toyota;Auris;1.4 D-4D Advance Skypack;2015;127.500 km;Düz;Dizel;Hatchback/5;Beyaz;1364 cc;90 hp;Önden Çekiş;4 lt;50 lt;1 boyalı;850.000
1819;23589601;Toyota;Auris;1.4 D-4D Comfort Extra;2010;185.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (metalik);1364 cc;90 hp;Önden Çekiş;4,8 lt;55 lt;1 değişen, 4 boyalı;637.000
1820;23590103;Toyota;Corolla;1.33 Life;2018;67.000 km;Düz;Benzin;Sedan;Gri (metalik);1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;Belirtilmemiş;900.000
1821;23588559;Toyota;Corolla;1.4 D-4D Elegant;2011;92.000 km;Düz;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,8 lt;55 lt;1 değişen;675.000
1822;23588539;Toyota;Auris;1.4 D-4D Comfort Extra;2011;178.500 km;Düz;Dizel;Hatchback/5;Beyaz;1364 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;Belirtilmemiş;610.000
1823;23590928;Toyota;Auris;1.4 D-4D Comfort Extra;2010;465.000 km;Düz;Dizel;Hatchback/5;Füme;1364 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;Belirtilmemiş;435.000
1824;23590866;Toyota;Corolla;1.6 Comfort;2012;150.000 km;Düz;LPG & Benzin;Sedan;Gri (Gümüş);1598 cc;124 hp;Önden Çekiş;7 lt;55 lt;Tamamı orjinal;785.000
1825;23589723;Toyota;Corolla;1.4 D-4D Touch;2016;125.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;2 boyalı;830.000
1826;23589520;Toyota;Corolla;1.6 Premium;2015;126.500 km;Otomatik;LPG & Benzin;Sedan;Gri (metalik);1598 cc;132 hp;Önden Çekiş;6,1 lt;55 lt;4 boyalı;875.000
1827;23590497;Toyota;Corolla;1.4 D-4D Active;2013;108.000 km;Yarı Otomatik;Dizel;Sedan;Gri;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;Belirtilmemiş;700.000
1828;23590072;Toyota;Yaris;1.0 Life;2015;167.000 km;Düz;LPG & Benzin;Hatchback/5;Beyaz;998 cc;69 hp;Önden Çekiş;4,3 lt;42 lt;Belirtilmemiş;565.000
1829;23588799;Toyota;Auris;1.33 Comfort;2012;150.000 km;Düz;LPG & Benzin;Hatchback/5;Kırmızı;1329 cc;99 hp;Önden Çekiş;6 lt;55 lt;2 değişen;625.000
1830;23589314;Toyota;Corolla;1.4 D-4D Touch;2015;228.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;1 değişen;740.000
1831;23588526;Toyota;Corolla;1.6 Life;2018;35.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,3 lt;55 lt;Tamamı orjinal;950.000
1832;23589642;Toyota;Corolla;1.4 D-4D Advance;2015;175.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;Belirtilmemiş;795.000
1833;23589848;Toyota;Avensis;1.6 Elegant Extra;2011;209.500 km;Düz;LPG & Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,6 lt;60 lt;Belirtilmemiş;750.000
1834;23588322;Toyota;Auris;1.6 Advance Skypack;2013;82.500 km;Otomatik;LPG & Benzin;Hatchback/5;Beyaz;1598 cc;132 hp;Önden Çekiş;5,7 lt;50 lt;Tamamı orjinal;875.000
1835;23139138;Toyota;Auris;1.6 Active;2017;154.000 km;Otomatik;Benzin;Hatchback/5;Beyaz;1598 cc;132 hp;Önden Çekiş;6,1 lt;50 lt;Belirtilmemiş;819.000
1836;23145998;Toyota;Corolla;1.4 D-4D Touch;2018;124.952 km;Yarı Otomatik;Dizel;Sedan;Gri;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;2 boyalı;849.900
1837;23590020;Toyota;Yaris;1.4 D-4D Terra;2011;130.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (Gümüş);1364 cc;90 hp;Önden Çekiş;4,2 lt;42 lt;Tamamı orjinal;650.000
1838;23586114;Toyota;Corolla;1.8 Hybrid Dream;2020;105.000 km;Otomatik;Hibrit;Sedan;Beyaz;1798 cc;98 hp;Önden Çekiş;3,5 lt;43 lt;Tamamı orjinal;955.000
1839;23586433;Toyota;Corolla;1.6 Vision;2020;39.500 km;Yarı Otomatik;Benzin;Sedan;Gri;1598 cc;132 hp;Önden Çekiş;5,5 lt;50 lt;Tamamı orjinal;1.000.000
1840;23586208;Toyota;Corolla;1.33 Life;2017;95.000 km;Düz;LPG & Benzin;Sedan;Bordo;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;1 boyalı;829.000
1841;23586056;Toyota;Corolla;1.33 Life;2015;118.500 km;Düz;LPG & Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;Belirtilmemiş;755.000
1842;23509006;Toyota;Corolla;1.5 Dream;2021;28.000 km;Otomatik;Benzin;Sedan;Beyaz;1490 cc;125 hp;Önden Çekiş;5,8 lt;50 lt;Tamamı orjinal;1.000.000
1843;23583544;Toyota;Corolla;1.33 Life;2016;89.000 km;Düz;Benzin;Sedan;Kırmızı;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;2 boyalı;716.000
1845;23585110;Toyota;Corolla;1.4 D-4D Comfort;2012;290.000 km;Düz;Dizel;Sedan;Gri;1364 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;1 değişen, 2 boyalı;470.000
1846;23585156;Toyota;Auris;1.4 D-4D Comfort Extra;2012;102.000 km;Düz;Dizel;Hatchback/5;Beyaz;1364 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;Tamamı orjinal;679.000
1847;23585457;Toyota;Corolla;1.6 Advance;2016;90.000 km;Düz;LPG & Benzin;Sedan;Gri (metalik);1598 cc;132 hp;Önden Çekiş;6,3 lt;55 lt;Belirtilmemiş;900.000
1848;23585207;Toyota;Corolla;1.33 Life;2016;72.400 km;Düz;Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;1 boyalı;875.000
1849;23585241;Toyota;Corolla;1.4 D-4D Elegant;2013;165.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,8 lt;55 lt;7 boyalı;690.000
1852;23220414;Toyota;Corolla;1.6 Premium;2013;178.000 km;Otomatik;LPG & Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,1 lt;55 lt;3 boyalı;805.000
1853;23581679;Toyota;Corolla;1.33 Life;2015;153.930 km;Düz;Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;Tamamı orjinal;700.000
1854;23581819;Toyota;Corolla;1.33 Life;2017;135.000 km;Düz;Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;2 değişen;715.000
1855;23473856;Toyota;Corolla;1.8 Hybrid Dream;2020;55.000 km;Otomatik;Hibrit;Sedan;Gri;1798 cc;98 hp;Önden Çekiş;3,5 lt;43 lt;Tamamı orjinal;1.039.000
1857;23582787;Toyota;Corolla;1.4 D-4D Premium;2014;204.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;1 boyalı;820.000
1858;23221419;Toyota;Auris;1.33 Comfort;2012;128.000 km;Düz;LPG & Benzin;Hatchback/5;Beyaz;1329 cc;99 hp;Önden Çekiş;6 lt;55 lt;1 boyalı;600.000
1859;23583847;Toyota;Corolla;1.6 Dream;2020;18.400 km;Otomatik;Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;5,5 lt;50 lt;Tamamı orjinal;1.100.000
1860;23081292;Toyota;Corolla;1.6 Dream;2020;63.683 km;Otomatik;Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;5,5 lt;50 lt;2 boyalı;1.127.000
1861;20843366;Toyota;Corolla;1.4 D-4D Premium;2014;175.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;2 değişen, 3 boyalı;720.000
1862;23482804;Toyota;Corolla;1.6 Dream;2020;79.000 km;Otomatik;Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;5,5 lt;50 lt;Belirtilmemiş;1.040.000
1863;23580967;Toyota;Auris;1.33 Comfort;2012;157.000 km;Düz;Benzin;Hatchback/5;Beyaz;1329 cc;99 hp;Önden Çekiş;6 lt;55 lt;2 değişen, 6 boyalı;520.000
1864;23580893;Toyota;Corolla;1.4 D-4D Comfort;2012;111.000 km;Düz;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;Belirtilmemiş;710.000
1865;23580602;Toyota;Corolla;1.6 Touch;2013;53.000 km;Düz;LPG & Benzin;Sedan;Gri (Gümüş);1598 cc;132 hp;Önden Çekiş;6,3 lt;55 lt;Tamamı orjinal;829.000
1866;23580674;Toyota;Corolla;1.8 Hybrid Flame X-Pack;2022;20.000 km;Otomatik;Hibrit;Sedan;Beyaz;1798 cc;98 hp;Önden Çekiş;3,5 lt;43 lt;Belirtilmemiş;1.349.000
1867;23163635;Toyota;Corolla;1.8 Hybrid Dream;2019;186.000 km;Otomatik;Hibrit;Sedan;Gri (Gümüş);1798 cc;98 hp;Önden Çekiş;3,5 lt;43 lt;Tamamı orjinal;1.100.000
1868;23580260;Toyota;Auris;1.4 D-4D Active;2013;120.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1364 cc;90 hp;Önden Çekiş;4,2 lt;50 lt;Belirtilmemiş;770.000
1869;23579967;Toyota;Auris;1.6 Active Skypack;2014;125.000 km;Otomatik;LPG & Benzin;Hatchback/5;Gri;1598 cc;132 hp;Önden Çekiş;5,7 lt;50 lt;Belirtilmemiş;775.000
1870;23579934;Toyota;Corolla;1.5 Dream;2021;14.600 km;Otomatik;Benzin;Sedan;Gri (metalik);1490 cc;125 hp;Önden Çekiş;5,8 lt;50 lt;Belirtilmemiş;1.032.000
1871;23579695;Toyota;Corolla;1.6 Advance;2013;75.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,3 lt;55 lt;Belirtilmemiş;825.000
1872;23579482;Toyota;Auris;1.33 Life;2016;80.000 km;Düz;LPG & Benzin;Hatchback/5;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;50 lt;1 değişen;700.000
1873;23579338;Toyota;Corolla;1.33 Life;2014;132.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;Belirtilmemiş;725.000
1874;23579304;Toyota;Auris;1.4 D-4D Active;2014;209.500 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1364 cc;90 hp;Önden Çekiş;4,2 lt;50 lt;2 boyalı;695.000
1875;23579194;Toyota;Corolla;1.33 Life;2017;155.000 km;Düz;Benzin;Sedan;Siyah;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;1 boyalı;720.000
1877;23578736;Toyota;Corolla;1.4 D-4D Comfort;2012;89.000 km;Düz;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;Belirtilmemiş;699.000
1878;21151340;Toyota;Corolla;1.4 D-4D Advance;2017;99.000 km;Yarı Otomatik;Dizel;Sedan;Siyah;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;Tamamı orjinal;900.000
1881;23574900;Toyota;Corolla;1.33 Life;2017;96.000 km;Düz;LPG & Benzin;Sedan;Bordo;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;1 boyalı;745.000
1882;23216050;Toyota;Avensis;1.6 Elegant Extra;2011;111.000 km;Düz;LPG & Benzin;Sedan;Mavi;1598 cc;132 hp;Önden Çekiş;6,6 lt;60 lt;Belirtilmemiş;720.000
1883;23576975;Toyota;Corolla;1.4 D-4D Advance;2016;85.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;3 değişen;805.000
1884;23576455;Toyota;Corolla;1.4 D-4D Comfort Extra;2011;148.300 km;Düz;Dizel;Sedan;Gri (metalik);1364 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;3 boyalı;640.000
1886;23490032;Toyota;Corolla;1.4 D-4D Advance;2017;134.000 km;Yarı Otomatik;Dizel;Sedan;Kahverengi;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;1 değişen, 3 boyalı;879.000
1887;23127761;Toyota;Auris;1.4 D-4D Premium;2014;81.311 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1364 cc;90 hp;Önden Çekiş;4,2 lt;50 lt;Tamamı orjinal;869.000
1888;23123345;Toyota;Avensis;1.6 Premium;2016;119.188 km;Düz;Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,6 lt;60 lt;2 değişen, 4 boyalı;899.000
1889;23120202;Toyota;Corolla;1.6 Touch;2016;58.745 km;Otomatik;Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,1 lt;55 lt;Tamamı orjinal;935.000
1890;21986640;Toyota;Corolla;1.4 D-4D Touch;2017;117.021 km;Düz;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;2 değişen;950.021
1891;23171294;Toyota;Corolla;1.4 D-4D Active;2014;181.000 km;Yarı Otomatik;Dizel;Sedan;Gri (Gümüş);1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;Belirtilmemiş;770.000
1892;23043237;Toyota;Corolla;1.5 Passion X-Pack;2022;14.000 km;Otomatik;Benzin;Sedan;Gri;1490 cc;125 hp;Önden Çekiş;5,8 lt;50 lt;Tamamı orjinal;1.210.000
1893;23207478;Toyota;Corolla;1.4 D-4D Premium;2014;107 km;Düz;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;1 boyalı;770.000
1894;22734382;Toyota;Corolla;1.33 Life;2017;85.000 km;Düz;Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;Belirtilmemiş;769.000
1895;23575775;Toyota;Corolla;1.6 Flame X Pack;2020;55.700 km;Otomatik;LPG & Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;5,5 lt;50 lt;Tamamı orjinal;1.195.000
1897;23574443;Toyota;Auris;1.33 Life;2015;148.000 km;Düz;LPG & Benzin;Hatchback/5;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;50 lt;2 değişen, 2 boyalı;615.000
1898;23574269;Toyota;Corolla;1.33 Life;2016;94.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;Belirtilmemiş;705.000
1901;23571516;Toyota;Corolla;1.4 D-4D Elegant;2011;260.000 km;Yarı Otomatik;Dizel;Sedan;Siyah;1364 cc;90 hp;Önden Çekiş;4,8 lt;55 lt;4 boyalı;602.000
1903;23573617;Toyota;Corolla;1.6 Advance;2014;57.000 km;Otomatik;LPG & Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,1 lt;55 lt;2 değişen;780.000
1904;23573531;Toyota;Corolla;1.5 Dream;2021;8.300 km;Otomatik;Benzin;Sedan;Mavi;1490 cc;125 hp;Önden Çekiş;5,8 lt;50 lt;Tamamı orjinal;1.040.000
1906;23571685;Toyota;Corolla;1.33 Life;2016;106.000 km;Düz;Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;1 boyalı;760.000
1907;23573209;Toyota;Auris;1.4 D-4D Advance;2013;110.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1364 cc;90 hp;Önden Çekiş;4,2 lt;50 lt;Belirtilmemiş;760.000
1909;23572295;Toyota;Corolla;1.4 D-4D Active;2014;97.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;3 boyalı;790.000
1912;23570972;Toyota;Corolla;1.6 Life;2018;95.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,3 lt;55 lt;Tamamı orjinal;855.000
1913;23571786;Toyota;Corolla;1.33 Life;2015;100.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;2 boyalı;850.000
1914;23008840;Toyota;Corolla;1.6 Vision;2020;32.000 km;Yarı Otomatik;Benzin;Sedan;Şampanya;1598 cc;132 hp;Önden Çekiş;5,5 lt;50 lt;1 değişen, 1 boyalı;1.150.000
1916;23571004;Toyota;Corolla;1.2 Turbo Dream X-Pack;2020;23.500 km;Otomatik;Benzin;Hatchback/5;Kırmızı;1197 cc;116 hp;Önden Çekiş;5,8 lt;50 lt;1 değişen;1.108.000
1919;23573005;Toyota;Yaris;1.5 Dream X-Pack;2023;6.001 km;Otomatik;Benzin;Hatchback/5;Beyaz;1490 cc;125 hp;Önden Çekiş;4,7 lt;42 lt;Tamamı orjinal;1.100.000
1920;23572198;Toyota;Corolla;1.4 D-4D Elegant;2012;183.600 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,8 lt;55 lt;Tamamı orjinal;645.000
1924;23570542;Toyota;Corolla;1.6 Flame;2019;42.000 km;Otomatik;Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;5,5 lt;50 lt;1 değişen, 2 boyalı;960.000
1926;23569861;Toyota;Corolla;1.4 D-4D Touch;2016;98.700 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;Belirtilmemiş;815.000
1927;23569609;Toyota;Auris;1.33 Life;2015;152.000 km;Düz;LPG & Benzin;Hatchback/5;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;50 lt;Tamamı orjinal;660.000
1928;23566765;Toyota;Corolla;1.4 D-4D Comfort;2015;160.000 km;Düz;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;Belirtilmemiş;770.000
1929;23568844;Toyota;Corolla;1.6 Advance;2014;62.000 km;Otomatik;Benzin;Sedan;Gri;1598 cc;132 hp;Önden Çekiş;6,1 lt;55 lt;Tamamı orjinal;805.000
1931;23566311;Toyota;Corolla;1.4 D-4D Comfort;2010;278.000 km;Yarı Otomatik;Dizel;Sedan;Gri (metalik);1365 cc;90 hp;Önden Çekiş;4,9 lt;55 lt;2 değişen, 1 boyalı;605.000
1932;23568961;Toyota;Corolla;1.4 D-4D Comfort Extra;2012;130.000 km;Yarı Otomatik;Dizel;Sedan;Gri (Gümüş);1364 cc;90 hp;Önden Çekiş;4,8 lt;55 lt;Belirtilmemiş;740.000
1935;23567460;Toyota;Auris;1.4 D-4D Comfort Extra;2011;153.000 km;Düz;Dizel;Hatchback/5;Beyaz;1364 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;2 değişen, 11 boyalı;445.000
1936;23567383;Toyota;Corolla;1.6 Premium;2013;197.000 km;Otomatik;LPG & Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,1 lt;55 lt;2 boyalı;835.000
1939;23567782;Toyota;Corolla;1.33 Life;2015;160.900 km;Düz;Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;1 değişen, 6 boyalı;635.000
1940;23567168;Toyota;Auris;1.4 D-4D Comfort Extra;2012;199.000 km;Düz;Dizel;Hatchback/5;Beyaz;1364 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;Tamamı orjinal;489.000
1942;23568226;Toyota;Corolla;1.6 Touch;2017;110.000 km;Otomatik;LPG & Benzin;Sedan;Gri (metalik);1598 cc;132 hp;Önden Çekiş;6,1 lt;55 lt;Tamamı orjinal;930.000
1943;23205860;Toyota;Corolla;1.6 Advance;2015;92.500 km;Düz;LPG & Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,3 lt;55 lt;Tamamı orjinal;820.000
1944;23567322;Toyota;Corolla;1.4 D-4D Premium;2014;229.500 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;2 değişen;725.000
1945;23568752;Toyota;Corolla;1.5 Dream;2021;11.850 km;Otomatik;Benzin;Sedan;Gri (Gümüş);1490 cc;125 hp;Önden Çekiş;5,8 lt;50 lt;Tamamı orjinal;1.045.000
1946;23113555;Toyota;Corolla;1.33 Comfort;2011;145.000 km;Düz;Benzin;Sedan;Füme;1329 cc;99 hp;Önden Çekiş;5,9 lt;55 lt;2 değişen, 7 boyalı;550.000
1947;23112341;Toyota;Yaris;1.4 D-4D Fun;2012;366.000 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1364 cc;90 hp;Önden Çekiş;3,9 lt;42 lt;Belirtilmemiş;490.000
1948;23108229;Toyota;Yaris;1.4 D-4D Terra;2011;85.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (Gümüş);1364 cc;90 hp;Önden Çekiş;4,2 lt;42 lt;Tamamı orjinal;645.000
1949;23079547;Toyota;Auris;1.4 D-4D Comfort Extra;2012;206.000 km;Düz;Dizel;Hatchback/5;Beyaz;1364 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;3 değişen, 5 boyalı;555.000
1950;23568120;Toyota;Corolla;1.33 Life;2016;109.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;Tamamı orjinal;715.000
1951;23567596;Toyota;Corolla;1.5 Dream;2022;10.650 km;Otomatik;Benzin;Sedan;Şampanya;1490 cc;125 hp;Önden Çekiş;5,8 lt;50 lt;Tamamı orjinal;1.100.000
1952;22771568;Toyota;Corolla;1.6 Life;2018;44.655 km;Düz;LPG & Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,3 lt;55 lt;Tamamı orjinal;860.000
1953;23566330;Toyota;Auris;1.6 Comfort Extra;2011;150.000 km;Otomatik;LPG & Benzin;Hatchback/5;Gri (metalik);1598 cc;124 hp;Önden Çekiş;7,1 lt;55 lt;1 değişen, 2 boyalı;629.000
1954;23566213;Toyota;Corolla;1.6 Advance;2013;165.000 km;Otomatik;LPG & Benzin;Sedan;Kahverengi;1598 cc;132 hp;Önden Çekiş;6,1 lt;55 lt;12 boyalı;680.000
1956;23195883;Toyota;Yaris;1.0 Life;2014;89.000 km;Düz;Benzin;Hatchback/5;Kırmızı;998 cc;69 hp;Önden Çekiş;4,3 lt;42 lt;1 değişen;600.000
1958;23195496;Toyota;Auris;1.6 Comfort Extra;2011;157.000 km;Düz;LPG & Benzin;Hatchback/5;Füme;1598 cc;132 hp;Önden Çekiş;6,6 lt;55 lt;Tamamı orjinal;635.000
1960;23196112;Toyota;Corolla;1.33 Comfort;2011;207.000 km;Düz;LPG & Benzin;Sedan;Gri (metalik);1329 cc;99 hp;Önden Çekiş;5,9 lt;55 lt;Tamamı orjinal;600.000
1963;23563996;Toyota;Corolla;1.5 Dream;2023;14.000 km;Otomatik;Benzin;Sedan;Füme;1490 cc;125 hp;Önden Çekiş;6,3 lt;50 lt;Tamamı orjinal;1.148.500
1965;23196555;Toyota;Corolla;1.4 D-4D Advance;2016;80.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,1 lt;55 lt;Tamamı orjinal;950.000
1968;23197598;Toyota;Auris;1.33 Life;2015;99.000 km;Düz;Benzin;Hatchback/5;Mavi (metalik);1329 cc;99 hp;Önden Çekiş;5,8 lt;50 lt;1 değişen, 2 boyalı;705.000
1969;23564143;Toyota;Corolla;1.6 Touch;2017;32.000 km;Düz;Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,3 lt;55 lt;Tamamı orjinal;860.000
1972;23562924;Toyota;Corolla;1.6 Vision;2020;22.300 km;Yarı Otomatik;Benzin;Sedan;Mavi (metalik);1598 cc;132 hp;Önden Çekiş;5,5 lt;50 lt;Tamamı orjinal;1.050.000
1974;23563958;Toyota;Corolla;1.8 Hybrid Flame X-Pack;2023;6.122 km;Otomatik;Hibrit;Sedan;Gri (metalik);1798 cc;98 hp;Önden Çekiş;4,7 lt;43 lt;Tamamı orjinal;1.530.000
1976;23562458;Toyota;Corolla;1.5 Dream;2021;27.000 km;Otomatik;Benzin;Sedan;Beyaz;1490 cc;125 hp;Önden Çekiş;5,8 lt;50 lt;Tamamı orjinal;1.049.000
1980;23545216;Toyota;Corolla;1.33 Life;2017;111.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;1 değişen, 3 boyalı;770.000
1983;22405332;Toyota;Corolla;1.6 Advance;2015;197.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,3 lt;55 lt;Belirtilmemiş;840.000
1984;23341448;Toyota;Avensis;1.6 Elegant;2010;202.000 km;Düz;LPG & Benzin;Sedan;Siyah;1598 cc;132 hp;Önden Çekiş;6,5 lt;60 lt;2 değişen, 3 boyalı;630.000
1986;23561034;Toyota;Avensis;1.6 Elegant Extra;2014;184.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1598 cc;132 hp;Önden Çekiş;6,5 lt;60 lt;Tamamı orjinal;820.000
1987;23560389;Toyota;Corolla;1.4 D-4D Comfort Extra;2012;120.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1364 cc;90 hp;Önden Çekiş;4,8 lt;55 lt;Belirtilmemiş;800.000
1988;22760035;Toyota;Corolla;1.5 Dream;2021;13.000 km;Otomatik;Benzin;Sedan;Gri;1490 cc;125 hp;Önden Çekiş;5,8 lt;50 lt;Tamamı orjinal;1.125.000
1989;23560085;Toyota;Corolla;1.33 Comfort;2011;156.800 km;Düz;LPG & Benzin;Sedan;Gri (metalik);1329 cc;99 hp;Önden Çekiş;5,9 lt;55 lt;3 değişen, 4 boyalı;520.000
1992;22748607;Toyota;Corolla;1.33 Life;2016;49.000 km;Düz;Benzin;Sedan;Beyaz;1329 cc;99 hp;Önden Çekiş;5,8 lt;55 lt;Tamamı orjinal;825.000
1993;23191347;Toyota;Corolla;1.6 Vision;2019;72.000 km;Yarı Otomatik;Benzin;Sedan;Gri;1598 cc;132 hp;Önden Çekiş;5,5 lt;50 lt;1 değişen, 3 boyalı;940.000
2002;23556160;Toyota;Yaris;1.0 Life;2014;89.990 km;Düz;Benzin;Hatchback/5;Diğer;998 cc;69 hp;Önden Çekiş;4,3 lt;42 lt;Tamamı orjinal;590.000
2003;23558424;Toyota;Yaris;1.33 Terra Sporty;2010;157.500 km;Yarı Otomatik;Benzin;Hatchback/5;Beyaz;1329 cc;101 hp;Önden Çekiş;5,1 lt;42 lt;3 boyalı;560.000
